url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_questionmarks,num_equals,num_at,num_ampersand,num_percent,num_digits,domain_length,subdomain_length,tld_length,subdomain_count,path_depth,num_params,has_ip,has_port,is_https,entropy,suspicious_word_count,brand_in_subdomain,brand_in_path,suspicious_tld,is_shortened,special_char_ratio,label
15,7,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3.3735572622751855,0,0,0,0,0,0.26666666666666666,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.6835423624332306,0,0,0,0,0,0.2222222222222222,0
34,25,1,0,2,0,0,3,0,0,0,0,0,0,11,9,3,1,0,0,0,0,1,3.9620315910594455,0,0,0,0,0,0.17647058823529413,1
22,6,8,0,1,0,0,3,0,0,0,0,0,4,3,0,2,0,1,0,0,0,1,3.845350936622435,0,0,0,0,0,0.22727272727272727,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.5724312513221195,0,0,0,0,0,0.2222222222222222,0
61,24,29,0,1,0,0,5,0,0,0,0,0,7,20,0,3,0,3,0,0,0,1,4.385152502522002,0,0,0,0,0,0.11475409836065574,1
131,15,64,43,2,1,0,6,1,3,0,2,0,10,6,4,3,1,4,3,0,0,1,5.287102460382226,0,0,0,0,0,0.13740458015267176,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.879664004902593,0,0,0,0,0,0.22727272727272727,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.8365916681089787,0,0,0,0,0,0.2222222222222222,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.2866294867861954,0,0,0,0,0,0.2631578947368421,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.7216117239699003,0,0,0,0,0,0.21052631578947367,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.5724312513221195,0,0,0,0,0,0.2222222222222222,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.446439344671015,0,0,0,0,0,0.25,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.7622673906514947,0,0,0,0,0,0.21739130434782608,0
46,7,2,28,3,1,0,6,1,1,0,0,0,1,2,1,2,1,1,1,0,0,1,4.425098368818299,0,0,0,0,0,0.30434782608695654,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,6,4,3,1,0,0,0,0,1,3.7081320646586016,0,0,0,0,0,0.21739130434782608,0
23,8,7,0,1,0,0,3,0,0,0,0,0,3,4,0,3,0,1,0,0,0,1,3.8820451081368628,0,0,0,0,0,0.21739130434782608,1
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.463280517810811,0,0,0,0,0,0.23809523809523808,0
83,39,36,0,3,2,0,6,0,0,0,0,0,18,6,28,3,1,4,0,0,0,1,4.517246396426593,0,0,0,0,0,0.14457831325301204,1
39,30,1,0,1,2,0,3,0,0,0,0,0,0,26,0,3,0,0,0,0,0,1,4.079772731460867,0,0,0,0,0,0.1794871794871795,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,6,5,3,1,0,0,0,0,1,3.636842188131012,0,0,0,0,0,0.20833333333333334,0
46,37,1,0,2,0,0,3,0,0,0,0,0,23,3,29,3,1,0,0,0,0,1,4.327484781955842,0,0,0,0,0,0.13043478260869565,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,9,0,3,0,0,0,0,0,1,3.463280517810811,0,0,0,0,0,0.19047619047619047,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.4219280948873623,0,0,0,0,0,0.25,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3.640223928941851,0,0,0,0,0,0.26666666666666666,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.748994803525096,0,0,0,0,0,0.23809523809523808,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.68354236243323,0,0,0,0,0,0.2222222222222222,0
23,4,11,0,1,0,0,3,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,3.849223912390625,0,0,0,0,0,0.21739130434782608,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.6978458230844113,0,0,0,0,0,0.22727272727272727,0
30,18,4,0,1,0,0,3,0,0,0,0,0,1,14,0,3,0,1,0,0,0,1,3.964735178725505,0,0,0,0,0,0.16666666666666666,1
40,23,9,0,2,0,0,4,0,0,0,0,0,0,5,14,2,1,1,0,0,0,1,3.8250705203641813,0,0,0,0,0,0.175,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.625,0,0,0,0,0,0.25,0
23,8,7,0,2,0,0,3,0,0,0,0,0,1,3,1,2,1,1,0,0,0,1,3.9690016298759936,0,0,0,0,0,0.2608695652173913,1
25,17,0,0,2,0,0,2,0,0,0,0,0,0,9,3,3,1,0,0,0,0,1,3.863465189601646,0,0,0,0,0,0.2,0
22,7,7,0,1,0,0,3,0,0,0,0,0,0,4,0,2,0,1,0,0,0,1,4.061482186720775,0,0,0,0,0,0.22727272727272727,1
175,15,108,43,2,1,0,7,1,3,0,2,0,18,6,4,3,1,5,3,0,0,1,5.471758721532548,0,0,0,0,0,0.10857142857142857,1
30,21,1,0,2,2,0,3,0,0,0,0,0,0,3,13,3,1,0,0,0,0,1,4.031401845392171,0,0,0,0,0,0.26666666666666666,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.5110854081804264,0,0,0,0,0,0.2631578947368421,0
21,6,7,0,1,1,0,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,3.8442328987631913,0,0,0,0,0,0.2857142857142857,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.7950885863977324,0,0,0,0,0,0.21739130434782608,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.260828171224455,0,0,0,0,0,0.2631578947368421,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,9,0,3,0,0,0,0,0,1,3.9754180179138325,0,0,0,0,0,0.19047619047619047,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.879664004902593,0,0,0,0,0,0.22727272727272727,0
131,15,108,0,2,3,0,7,0,0,0,0,0,10,6,4,3,1,5,0,0,0,1,5.48190726223805,0,0,0,0,0,0.09923664122137404,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.5724312513221195,0,0,0,0,0,0.2222222222222222,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.849223912390625,0,0,0,0,0,0.21739130434782608,0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,8,5,3,1,0,0,0,0,1,3.979097891134804,0,0,0,0,0,0.19230769230769232,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.7849418274376423,0,0,0,0,0,0.23809523809523808,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.5766176449086653,0,0,0,0,0,0.2631578947368421,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.5464393446710147,0,0,0,0,0,0.25,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.5,0,0,0,0,0,0.25,0
23,4,11,0,1,0,0,3,0,0,0,0,0,3,1,0,2,0,1,0,0,0,1,4.110093477608016,0,0,0,0,0,0.21739130434782608,1
26,18,0,0,2,0,0,2,0,0,0,0,0,0,6,7,3,1,0,0,0,0,1,3.719294525666979,0,0,0,0,0,0.19230769230769232,0
76,25,1,41,2,1,0,3,1,2,0,1,0,22,16,4,3,1,0,2,0,0,1,4.755481171795949,0,0,0,0,0,0.14473684210526316,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,3.373557262275185,0,0,0,0,0,0.26666666666666666,0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.855388542207534,0,0,0,0,0,0.20833333333333334,0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.8035088547976783,0,0,0,0,0,0.20833333333333334,0
178,15,108,46,3,4,1,7,1,4,0,3,0,19,6,4,3,1,5,4,0,0,1,5.61964360086533,0,0,0,0,0,0.1348314606741573,1
75,25,1,40,2,1,0,3,1,2,0,1,0,25,16,4,3,1,0,2,0,0,1,4.890103650577108,0,0,0,0,0,0.14666666666666667,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.576617644908665,0,0,0,0,0,0.21052631578947367,0
22,6,8,0,1,0,0,3,0,0,0,0,0,2,3,0,2,0,1,0,0,0,1,4.027169118440616,0,0,0,0,0,0.22727272727272727,1
39,30,1,0,2,1,0,3,0,0,0,0,0,0,11,14,3,1,0,0,0,0,1,4.182336834024969,0,0,0,0,0,0.1794871794871795,1
20,5,7,0,1,0,0,3,0,0,0,0,0,2,2,0,2,0,1,0,0,0,1,3.884183719779189,0,0,0,0,0,0.25,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.6978458230844122,0,0,0,0,0,0.22727272727272727,0
70,20,42,0,2,4,0,4,0,0,0,0,0,18,12,3,3,1,2,0,0,0,1,4.715915917380001,0,0,0,0,0,0.15714285714285714,1
29,20,1,0,2,0,0,3,0,0,0,0,0,0,8,7,3,1,0,0,0,0,1,3.9002417706166295,0,0,0,0,0,0.20689655172413793,1
20,6,6,0,1,1,0,3,0,0,0,0,0,1,3,0,2,0,1,0,0,0,1,3.846439344671015,0,0,0,0,0,0.3,1
21,6,7,0,1,1,0,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,3.939470994001286,0,0,0,0,0,0.2857142857142857,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.7622673906514947,0,0,0,0,0,0.21739130434782608,0
23,8,7,0,2,0,0,3,0,0,0,0,0,0,3,1,2,1,1,0,0,0,1,4.0559581516151235,0,0,0,0,0,0.2608695652173913,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.1841837197791887,0,0,0,0,0,0.25,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,10,0,3,0,0,0,0,0,1,3.7887549139935026,0,0,0,0,0,0.18181818181818182,0
28,20,1,0,2,0,0,3,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,3.8962915290459286,0,0,0,0,0,0.21428571428571427,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.5,0,0,0,0,0,0.25,0
22,6,8,0,1,0,0,3,0,0,0,0,0,3,3,0,2,0,1,0,0,0,1,3.936260027531526,0,0,0,0,0,0.22727272727272727,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,6,4,3,1,0,0,0,0,1,3.5883543471732335,0,0,0,0,0,0.21739130434782608,0
41,23,10,0,2,0,0,4,0,0,0,0,0,6,12,6,3,1,1,0,0,0,1,4.5098718216384865,0,0,0,0,0,0.17073170731707318,1
51,16,27,0,2,0,0,5,0,0,0,0,0,0,6,5,3,1,2,0,0,0,1,3.8771708836085352,0,0,0,0,0,0.1568627450980392,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3.640223928941851,0,0,0,0,0,0.26666666666666666,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.327819531114783,0,0,0,0,0,0.25,0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.9701755214643453,0,0,0,0,0,0.20833333333333334,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.6818808028034016,0,0,0,0,0,0.21052631578947367,0
29,21,0,0,2,0,0,2,0,0,0,0,0,0,9,7,3,1,0,0,0,0,1,3.6335059949783677,0,0,0,0,0,0.1724137931034483,0
38,29,1,0,2,2,0,3,0,0,0,0,0,0,3,21,3,1,0,0,0,0,1,3.9354458560507632,0,0,0,0,0,0.21052631578947367,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.6069367321753205,0,0,0,0,0,0.22727272727272727,0
42,14,20,0,2,0,0,4,0,0,0,0,0,15,7,2,3,1,2,0,0,0,1,4.3680424225727155,0,0,0,0,0,0.16666666666666666,1
62,14,1,38,1,0,0,3,1,1,0,0,0,18,10,0,3,0,0,1,0,0,1,4.835098278366648,0,0,0,0,0,0.11290322580645161,1
43,9,26,0,1,0,0,3,0,0,0,0,0,1,6,0,2,0,1,0,0,0,1,4.04140719605943,0,0,0,0,0,0.11627906976744186,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.7950885863977324,0,0,0,0,0,0.21739130434782608,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3.4565647621309536,0,0,0,0,0,0.26666666666666666,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.625,0,0,0,0,0,0.25,0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,8,5,3,1,0,0,0,0,1,4.085055102756476,1,0,0,0,0,0.19230769230769232,0
35,20,7,0,1,0,0,4,0,0,0,0,0,0,13,0,6,0,1,0,0,0,1,4.114718016821338,0,0,0,0,0,0.17142857142857143,1
22,6,8,0,1,0,0,3,0,0,0,0,0,2,3,0,2,0,1,0,0,0,1,3.936260027531526,0,0,0,0,0,0.22727272727272727,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.6635327548042538,0,0,0,0,0,0.22727272727272727,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.4613201402110083,0,0,0,0,0,0.2222222222222222,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.7849418274376423,0,0,0,0,0,0.23809523809523808,0
30,21,1,0,2,0,0,3,0,0,0,0,0,0,6,10,3,1,0,0,0,0,1,4.256564762130954,0,0,0,0,0,0.2,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.4316235658474303,0,0,0,0,0,0.2631578947368421,0
131,15,64,43,2,0,1,6,1,3,0,2,0,16,6,4,3,1,4,3,0,0,1,5.242117274316657,0,0,0,0,0,0.13740458015267176,1
190,15,108,58,3,3,3,7,1,4,0,3,0,18,6,4,3,1,5,4,0,0,1,5.567812682691698,0,0,0,0,0,0.14736842105263157,1
29,20,1,0,2,0,0,3,0,0,0,0,0,4,8,7,3,1,0,0,0,0,1,3.8573068568981284,0,0,0,0,0,0.20689655172413793,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,6,5,3,1,0,0,0,0,1,3.9701755214643453,0,0,0,0,0,0.20833333333333334,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.546439344671015,0,0,0,0,0,0.25,0
175,15,108,43,2,3,1,7,1,3,0,2,0,15,6,4,3,1,5,3,0,0,1,5.5433548644638675,0,0,0,0,0,0.12571428571428572,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,7,3,3,1,0,0,0,0,1,3.8820451081368628,0,0,0,0,0,0.21739130434782608,0
21,6,7,0,1,1,0,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,3.8442328987631913,0,0,0,0,0,0.2857142857142857,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.7254805569978675,0,0,0,0,0,0.2222222222222222,0
175,15,108,43,2,2,0,7,1,3,0,2,0,17,6,4,3,1,5,3,0,0,1,5.545513701292126,0,0,0,0,0,0.11428571428571428,1
39,31,0,0,2,0,0,2,0,0,0,0,0,2,11,15,3,1,0,0,0,0,1,4.3361829878711236,0,0,0,0,0,0.1282051282051282,1
37,28,1,0,2,0,0,3,0,0,0,0,0,0,6,17,3,1,0,0,0,0,1,4.100816878908576,0,0,0,0,0,0.16216216216216217,1
112,28,46,30,4,3,0,6,1,1,0,0,0,5,9,11,6,1,4,1,0,0,0,4.912764940488595,0,0,0,0,0,0.14285714285714285,1
22,7,7,0,1,0,0,3,0,0,0,0,0,0,4,0,2,0,1,0,0,0,1,4.152391277629865,0,0,0,0,0,0.22727272727272727,1
48,39,1,0,2,2,0,3,0,0,0,0,0,6,6,28,3,1,0,0,0,0,1,4.3949746782469115,0,0,0,0,0,0.16666666666666666,1
178,15,108,46,3,2,1,7,1,4,0,3,0,15,6,4,3,1,5,4,0,0,1,5.543031835841682,0,0,0,0,0,0.12359550561797752,1
74,15,51,0,2,1,3,5,0,0,0,0,0,4,7,3,3,1,3,0,0,0,1,5.01346021070979,0,0,0,0,0,0.16216216216216217,1
26,17,1,0,2,0,0,3,0,0,0,0,0,4,3,9,3,1,0,0,0,0,1,4.103909910282363,0,0,0,0,0,0.23076923076923078,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,5,5,3,1,0,0,0,0,1,3.8820451081368628,1,0,0,0,0,0.21739130434782608,0
175,15,108,43,2,4,0,7,1,3,0,2,0,14,6,4,3,1,5,3,0,0,1,5.5561716619695085,0,0,0,0,0,0.12571428571428572,1
32,24,0,0,2,0,0,2,0,0,0,0,0,0,9,10,3,1,0,0,0,0,1,3.9292292966721747,0,0,0,0,0,0.15625,0
37,25,1,3,3,0,0,3,1,1,0,0,0,1,2,19,2,2,0,1,0,0,0,4.296630730201456,0,0,0,0,0,0.24324324324324326,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.3464393446710154,0,0,0,0,0,0.25,0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.6887218755408675,0,0,0,0,0,0.20833333333333334,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.6818808028034016,0,0,0,0,0,0.21052631578947367,0
39,15,16,0,2,0,0,3,0,0,0,0,0,15,7,3,3,1,1,0,0,0,1,4.172989962830091,0,0,0,0,0,0.15384615384615385,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.452819531114783,0,0,0,0,0,0.25,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.616348566075163,0,0,0,0,0,0.21052631578947367,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.7841837197791888,0,0,0,0,0,0.25,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.8268748818646365,0,0,0,0,0,0.21052631578947367,0
25,17,0,0,2,0,0,2,0,0,0,0,0,0,9,3,3,1,0,0,0,0,1,3.863465189601647,0,0,0,0,0,0.2,0
29,21,0,0,2,0,0,2,0,0,0,0,0,0,6,10,3,1,0,0,0,0,1,4.0472990984266435,0,0,0,0,0,0.1724137931034483,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,3.3232314287976203,0,0,0,0,0,0.26666666666666666,0
23,8,7,0,2,0,0,3,0,0,0,0,0,0,3,1,2,1,1,0,0,0,1,4.0559581516151235,0,0,0,0,0,0.2608695652173913,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.855388542207534,0,0,0,0,0,0.20833333333333334,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.5368867237421666,0,0,0,0,0,0.21052631578947367,0
35,26,1,0,2,2,0,3,0,0,0,0,0,0,6,15,3,1,0,0,0,0,1,3.957295873840569,0,0,0,0,0,0.22857142857142856,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.5726236638951634,0,0,0,0,0,0.22727272727272727,0
33,11,14,0,1,0,0,3,0,0,0,0,0,0,7,0,3,0,1,0,0,0,1,3.8997141947882312,0,0,0,0,0,0.15151515151515152,1
25,17,0,0,2,0,0,2,0,0,0,0,0,0,9,3,3,1,0,0,0,0,1,3.8634651896016465,0,0,0,0,0,0.2,0
32,23,1,0,2,0,0,3,0,0,0,0,0,0,3,15,3,1,0,0,0,0,1,3.7181390622295662,0,0,0,0,0,0.1875,1
37,28,1,0,2,0,0,3,0,0,0,0,0,2,11,12,3,1,0,0,0,0,1,4.100816878908575,0,0,0,0,0,0.16216216216216217,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.646439344671015,0,0,0,0,0,0.25,0
25,17,0,0,2,0,0,2,0,0,0,0,0,0,9,3,3,1,0,0,0,0,1,3.863465189601646,0,0,0,0,0,0.2,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.471354487013929,0,0,0,0,0,0.2631578947368421,0
21,6,7,0,1,1,0,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,3.939470994001286,0,0,0,0,0,0.2857142857142857,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,3.503258334775645,0,0,0,0,0,0.2222222222222222,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.681880802803402,0,0,0,0,0,0.21052631578947367,0
27,18,1,0,2,0,0,3,0,0,0,0,0,0,7,6,3,1,0,0,0,0,1,3.9121138909722295,0,0,0,0,0,0.2222222222222222,1
21,13,0,0,2,0,0,2,0,0,0,0,0,0,5,3,3,1,0,0,0,0,1,3.4039894464852614,0,0,0,0,0,0.23809523809523808,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.7841837197791888,0,0,0,0,0,0.25,0
40,31,1,0,2,2,0,3,0,0,0,0,0,1,11,15,3,1,0,0,0,0,1,4.265311532225102,0,0,0,0,0,0.2,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.572469458770136,0,0,0,0,0,0.23529411764705882,0
175,15,108,43,2,1,1,7,1,3,0,2,0,20,6,4,3,1,5,3,0,0,1,5.607465041314573,0,0,0,0,0,0.11428571428571428,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,7,0,3,0,0,0,0,0,1,3.4713544870139277,0,0,0,0,0,0.21052631578947367,0
51,21,22,0,3,0,0,4,0,0,0,0,0,1,5,11,3,2,2,0,0,0,1,4.522012901519398,0,0,0,0,0,0.1568627450980392,1
34,25,1,0,2,0,0,3,0,0,0,0,0,0,6,14,3,1,0,0,0,0,1,3.9842341646524884,0,0,0,0,0,0.17647058823529413,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.5110854081804264,0,0,0,0,0,0.2631578947368421,0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,6,3,3,1,0,0,0,0,1,3.7544418457133446,0,0,0,0,0,0.22727272727272727,0
175,15,108,43,2,2,1,7,1,3,0,2,0,19,6,4,3,1,5,3,0,0,1,5.539208541019209,0,0,0,0,0,0.12,1
27,18,1,0,2,1,0,3,0,0,0,0,0,2,3,10,3,1,0,0,0,0,1,3.930270372293455,0,0,0,0,0,0.25925925925925924,1
23,8,7,0,2,0,0,3,0,0,0,0,0,1,3,1,2,1,1,0,0,0,1,4.0559581516151235,0,0,0,0,0,0.2608695652173913,1
44,35,1,0,2,1,0,3,0,0,0,0,0,0,11,19,3,1,0,0,0,0,1,4.24615711897243,0,0,0,0,0,0.1590909090909091,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.452819531114783,0,0,0,0,0,0.25,0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,6,7,3,1,0,0,0,0,1,3.767183467891461,0,0,0,0,0,0.19230769230769232,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,3.1692486956952335,0,0,0,0,0,0.23529411764705882,0
22,7,7,0,1,0,0,3,0,0,0,0,0,2,4,0,2,0,1,0,0,0,1,3.970573095811684,0,0,0,0,0,0.22727272727272727,1
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.471354487013929,0,0,0,0,0,0.2631578947368421,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,3.721928094887362,0,0,0,0,0,0.2,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.381580488309164,0,0,0,0,0,0.23529411764705882,0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,9,4,3,1,0,0,0,0,1,3.613337314045307,0,0,0,0,0,0.19230769230769232,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,3.7841837197791888,0,0,0,0,0,0.2,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,3.202819531114783,0,0,0,0,0,0.25,0
19,11,0,0,2,0,0,2,0,0,0,0,0,0,3,3,3,1,0,0,0,0,1,3.6818808028034016,0,0,0,0,0,0.2631578947368421,0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,10,3,3,1,0,0,0,0,1,3.8441065448145375,0,0,0,0,0,0.19230769230769232,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.4841837197791885,0,0,0,0,0,0.25,0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,8,5,3,1,0,0,0,0,1,3.8252517372886508,0,0,0,0,0,0.19230769230769232,0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,6,5,3,1,0,0,0,0,1,3.886842188131012,1,0,0,0,0,0.20833333333333334,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3.646439344671015,0,0,0,0,0,0.25,0
83,74,1,0,3,0,0,3,0,0,0,0,0,13,4,64,4,2,0,0,0,0,1,4.766328064206301,0,0,0,0,0,0.08433734939759036,1
26,17,1,0,2,0,0,3,0,0,0,0,0,5,3,9,3,1,0,0,0,0,1,4.103909910282363,0,0,0,0,0,0.23076923076923078,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.8553885422075345,0,0,0,0,0,0.20833333333333334,0
190,15,108,58,3,3,1,7,1,4,0,3,0,14,6,4,3,1,5,4,0,0,1,5.58112578843988,0,0,0,0,0,0.1368421052631579,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,3.6168746059562227,0,0,0,0,0,0.23529411764705882,0
63,24,23,0,5,0,0,4,0,0,1,0,0,0,6,13,3,2,2,0,0,0,1,4.2543380593096884,0,0,0,0,0,0.19047619047619047,1
24,16,0,0,2,0,0,2,0,0,0,0,0,0,8,3,3,1,0,0,0,0,1,3.8035088547976788,0,0,0,0,0,0.20833333333333334,0
